experiment,run,event
24,869,12899505
24,869,17753725
24,869,4021140
24,869,11891934
24,869,17174039
24,806,28869674
24,806,35500881
24,870,4062102
24,870,3746929
24,870,6878786
24,870,1570395
24,870,5281555
24,871,481086
24,871,1073107
24,872,4362143
24,872,30753739
24,872,3638674
24,872,11958744
24,872,22568924
24,872,19915867
24,872,6829945
24,872,18108682
24,872,34235901
24,872,31856036
24,872,31241833
24,872,30463162
24,873,7106561
24,873,7320221
24,873,11071956
24,873,9137095
24,873,13244294
24,876,7552041
24,876,11288341
24,876,33535730
24,876,18813992
24,876,28204036
24,876,32113706
24,876,32730506
24,876,33243256
24,876,8218082
24,876,10676802
24,876,28139137
24,876,12770118
24,876,16246708
24,876,17803458
24,876,18413221
24,876,33248358
24,806,40011187
24,806,10806022
24,806,11976522
24,806,30962504
24,806,34745814
24,876,1534388
24,877,1946061
24,877,5958948
24,878,11293710
24,878,353423
24,878,12002130
24,878,18635783
24,878,23260643
24,878,16239088
24,878,13625384
24,878,4386477
24,878,8892291
24,878,15981876
24,878,20028476
24,878,20113785
24,878,23678342
24,878,30895994
24,878,29849539
24,878,32075386
24,878,27101951
24,878,29230501
24,878,26620618
24,879,1602486
24,879,2977656
24,881,16999406
24,881,24675206
24,881,15245425
24,881,9691031
24,881,18146543
24,881,9945274
24,881,15894400
24,881,6119372
24,881,10269832
24,881,2808270
24,881,6503040
24,881,24023749
24,881,25390229
24,881,27801499
24,881,31602639
24,881,18074928
24,881,2913855
24,881,857946
24,881,10713916
24,881,38744712
24,806,33964288
24,806,33345520
24,806,23152703
24,806,22880742
24,806,28924142
24,881,4253167
24,881,32455861
24,881,25250512
24,881,25290284
24,883,13944905
24,883,18088208
24,883,24798658
24,883,7993171
24,883,12717077
24,883,14067027
24,883,19578751
24,883,17322834
24,883,28040093
24,883,29270821
24,883,31252264
24,883,7447882
24,883,8208704
24,883,5644055
24,883,1608247
24,884,15713031
24,884,2311292
24,884,1556958
24,884,5729923
24,884,5475916
24,884,438495
24,884,15495899
24,884,15816259
24,884,56631
24,886,218360
24,888,3638917
24,890,2773354
24,890,12498224
24,890,3792611
24,890,9150331
24,890,10909071
24,890,5946680
24,807,6595639
24,807,2103097
24,914,15987229
24,914,7506489
24,914,16386560
24,914,20513995
24,914,6267970
24,914,8579098
24,914,9944798
24,916,11821955
24,916,15573176
24,916,9445791
24,916,19948390
24,916,23779809
24,916,23920843
24,916,23778956
24,916,19877339
24,916,7269444
24,916,9531894
24,916,805648
24,916,14030813
24,916,21832563
24,916,23458103
24,916,4264366
24,916,10389116
24,917,36747899
24,917,1909434
24,917,30131060
24,917,13531275
24,917,1635663
24,917,28006893
24,917,12687768
24,917,443960
24,917,35759588
24,917,36218478
24,917,37545562
24,917,23922911
24,917,221478
24,917,22005612
24,917,6330776
24,808,48114688
24,808,9245745
24,808,18132112
24,808,19376622
24,808,14652087
24,808,16044487
24,808,37579096
24,808,39139236
24,917,26895972
24,918,2999899
24,918,8856249
24,918,7571804
24,918,1201121
24,918,8534291
24,918,21026018
24,918,40923405
24,918,39189669
24,918,41968307
24,918,22101306
24,918,23034206
24,918,30154768
24,918,1453170
24,918,21917061
24,918,29014350
24,918,39636252
24,918,9232238
24,918,10041058
24,918,23506517
24,918,26389417
24,919,3279700
24,919,16299887
24,919,17845351
24,919,4008613
24,919,7583583
24,924,2148218
24,925,1988355
24,925,1689356
24,925,1654183
24,925,1184651
24,926,37614056
24,926,36769580
24,926,37815760
24,926,37116527
24,808,36488319
24,808,6266426
24,808,15485668
24,808,30410570
24,808,56397246
24,926,12523043
24,926,14929229
24,926,21256079
24,926,761665
24,926,28160755
24,926,4248160
24,926,19366348
24,926,4811504
24,926,9146544
24,926,1427671
24,926,23195580
24,926,15001566
24,926,23859556
24,926,35081386
24,926,18296784
24,928,9926849
24,928,6506536
24,928,8809446
24,928,1364827
24,928,3526267
24,928,2651592
24,928,11391122
24,929,35871664
24,929,31453982
24,929,12179175
24,929,14303533
24,929,19073013
24,929,19604023
24,929,9903060
24,929,2268815
24,929,5745647
24,929,11126027
24,929,16739334
24,929,7529066
24,929,11014661
24,929,10580513
24,929,30428126
24,929,11325304
24,929,31288201
24,929,34080051
24,929,27832250
24,931,17775065
24,931,10961819
24,931,4917542
24,931,18030620
24,931,2683416
24,931,19943883
24,931,22745893
24,931,21433884
24,931,8128020
24,932,84890898
24,932,56751865
24,932,84644229
24,932,48493504
24,932,74095713
24,932,43472327
24,932,45012887
24,932,1901086
24,932,18537915
24,932,70402452
24,932,71754292
24,932,73933497
24,932,59747366
24,932,22617334
24,932,16576151
24,932,50918418
24,932,42965855
24,932,11068909
24,932,38068077
24,932,63450298
24,932,69666788
24,932,41150860
24,932,4928765
24,932,56043042
24,932,88065102
24,932,20893042
24,932,69360227
24,932,9416498
24,932,84431772
24,932,84956712
24,932,69907759
24,932,35888389
24,932,87976365
24,932,4349811
24,932,68605861
24,932,1891172
24,932,59425364
24,932,17518334
24,932,71554201
24,932,75456171
24,932,62754130
24,932,88955823
24,808,12865424
24,808,55592115
24,932,26714841
24,932,54394299
24,932,38037810
24,933,5385464
24,933,1646847
24,934,2020719
24,935,16970495
24,935,26624419
24,935,12135743
24,935,13986920
24,935,7978736
24,935,5437212
24,935,9230641
24,935,21947499
24,938,18034185
24,938,20574225
24,938,15420120
24,938,15766130
24,938,10492031
24,938,770715
24,938,11203065
24,938,11343555
24,938,12583277
24,938,15414161
24,938,7050633
24,938,1881014
24,808,46111224
24,808,40744437
24,940,18986150
24,940,18657908
24,940,15282329
24,940,13455455
24,940,911574
24,940,9538980
24,940,16359811
24,940,4380706
24,940,9910923
24,940,11516371
24,941,681410
24,941,1776690
24,941,1948160
24,941,22008910
24,941,3935888
24,941,14512416
24,941,10405326
24,941,18180651
24,941,21444951
24,941,10048945
24,941,25268559
24,941,19535778
24,941,16156964
24,941,28414964
24,941,29964364
24,941,27245461
24,941,12766245
24,941,28999068
24,942,4913139
24,942,9475299
24,943,726987
24,947,25477739
24,947,12138126
24,947,6910516
24,947,12221254
24,808,47635363
24,795,7797399
24,947,41322563
24,947,38783340
24,947,740791
24,947,43205252
24,947,3678969
24,947,37076282
24,947,19507733
24,947,797217
24,947,16569294
24,947,15932378
24,947,5747698
24,947,6746518
24,947,13137765
24,947,15348925
24,947,20670545
24,947,30222474
24,947,28889686
24,947,33714496
24,947,4461583
24,947,10254393
24,948,122042
24,948,4649406
24,948,8021112
24,948,7648193
24,948,1839294
24,948,4852454
24,949,3054850
24,952,1867905
24,952,2012735
24,952,2641476
24,952,9528688
24,952,6700666
24,952,7258941
24,952,3363018
24,953,24604044
24,953,24795954
24,953,19336047
24,953,13807769
24,953,15886399
24,953,22133459
24,953,33249529
24,953,10736444
24,953,8147123
24,953,9428883
24,953,30512461
24,808,24453228
24,808,26737668
24,809,18991641
24,809,20101780
24,809,22343920
24,809,20821954
24,953,33367643
24,953,24697928
24,953,2973776
24,953,11511496
24,953,30016446
24,953,31176076
24,953,29717327
24,953,1508128
24,953,26137092
24,953,32203482
24,953,7724275
24,953,9514365
24,953,36741480
24,955,15230234
24,955,18270422
24,955,2993723
24,955,9340480
24,955,10463547
24,955,15224760
24,955,486389
24,955,13694045
24,956,24701739
24,956,69398048
24,956,63771023
24,956,1003663
24,956,33688346
24,956,53105948
24,956,55310058
24,956,59139688
24,956,62310539
24,956,17554586
24,956,19042731
24,956,42026327
24,956,43839000
24,956,52670204
24,956,35282582
24,956,43333211
24,956,45445721
24,956,68393289
24,956,39838118
24,809,8029497
24,809,722170
24,956,53454679
24,956,43954512
24,956,12267943
24,956,14365433
24,956,67810470
24,956,70002950
24,956,45447373
24,956,25304531
24,956,69777404
24,965,6192382
24,965,10970605
24,965,9578756
24,965,2500027
24,965,10565999
24,965,3860823
24,965,1740694
24,967,1674705
24,967,3087595
24,967,539297
24,967,3173232
24,967,2573620
24,980,8877147
24,980,14428213
24,980,14562225
24,980,12875018
24,980,8685740
24,980,17016020
24,980,17534840
24,981,6508155
24,981,1054399
24,983,16468214
24,983,17073614
24,983,28577025
24,983,29183745
24,983,23073383
24,983,24805336
24,983,8113205
24,983,33414304
24,983,34439039
24,983,9935237
24,983,10800147
24,809,40291
24,809,3432788
24,809,7170063
24,983,32006341
24,983,16759096
24,983,38670336
24,983,26053072
24,983,39056191
24,983,9406556
24,983,2688524
24,984,6333798
24,984,6062579
24,984,5625032
24,985,22684426
24,985,64524766
24,985,15145567
24,985,16658137
24,985,63681505
24,985,17182915
24,985,9809493
24,985,21199900
24,985,22759790
24,985,5890068
24,985,13972438
24,985,14315518
24,985,46839644
24,985,17255632
24,985,44042875
24,985,64419580
24,985,65980170
24,985,68314420
24,985,4699276
24,985,4865036
24,985,5729596
24,985,51828143
24,985,40995137
24,985,50054787
24,985,50359617
24,985,11259118
24,985,38299393
24,985,30428564
24,985,33183594
24,985,42159512
24,985,43204780
24,985,58547988
24,811,6642594
24,811,424580
24,811,4804753
24,811,5248707
24,811,3462188
24,811,3697388
24,811,683626
24,811,3065291
24,985,62926836
24,985,46361398
24,985,30068692
24,985,38829407
24,985,65245727
24,985,24659309
24,985,29066649
24,985,33513349
24,985,22042985
24,985,17550617
24,985,6697229
24,985,40110995
24,985,51656155
24,988,5836292
24,988,3422216
24,988,8298060
24,989,5906962
24,989,6332908
24,990,18976598
24,990,1317470
24,990,9472387
24,990,2483233
24,990,14442907
24,990,21816557
24,990,9155704
24,990,17197053
24,990,438608
24,990,4546346
24,990,21659686
24,990,22179450
24,990,22846070
24,990,6770699
24,990,9535409
24,990,12937011
24,990,15703711
24,990,21577511
24,990,24261804
24,990,25167306
24,992,11777552
24,992,32732016
24,992,3777120
24,992,23564716
24,992,16550025
24,992,11271666
24,992,12753813
24,992,19878224
24,992,34413928
24,992,27753157
24,992,40385724
24,992,39186263
24,992,42447363
24,992,44180433
24,992,995921
24,992,3743881
24,992,8728221
24,992,42189585
24,992,8572835
24,992,9410949
24,992,4662564
24,992,13015114
24,813,9030108
24,813,1342927
24,813,5976520
24,813,10576600
24,813,10023341
24,992,21146610
24,992,23237039
24,992,35425419
24,992,34654795
24,992,29996530
24,992,39533357
24,992,21266177
24,992,30178922
24,994,1940115
24,994,7938155
24,994,35150372
24,994,32399291
24,994,34693031
24,994,1869612
24,994,26361563
24,994,35697323
24,994,27224137
24,994,28320737
24,994,28845117
24,994,30418667
24,994,13541036
24,994,359343
24,994,14028153
24,994,29190129
24,994,27530034
24,994,3905718
24,994,14539895
24,994,681396
24,994,27561895
24,994,28838695
24,995,3976610
24,995,12117940
24,995,2421639
24,995,10191512
24,995,13304468
24,995,13628203
24,995,15108753
24,995,10121116
24,995,11557366
24,995,10322909
24,996,4355530
24,996,4174802
24,996,11098512
24,996,8739593
24,996,18050942
24,996,20940292
24,996,22062428
24,996,23844218
24,996,19196301
24,996,23928367
24,813,10376455
24,813,22074950
24,813,20935054
24,813,17930737
24,813,29546009
24,996,29031478
24,996,16893396
24,996,18409856
24,997,14789634
24,997,10544815
24,997,4438787
24,997,9913881
24,997,11133988
24,997,5310603
24,998,5778167
24,998,10612287
24,998,936959
24,998,4604409
24,998,23824035
24,998,14269220
24,998,18968330
24,998,16685281
24,998,14107099
24,998,22363249
24,998,2020662
24,998,6216060
24,998,26108213
24,998,26828450
24,813,27757607
24,813,27161202
24,813,23602188
24,813,24278038
24,814,20063545
24,814,24134405
24,814,20892887
24,814,4049142
24,814,33330611
24,814,50619401
24,814,19516564
24,814,25593232
24,814,27276862
24,814,27354672
24,814,18584926
24,814,40047210
24,796,11859659
24,796,4101137
24,796,8256407
24,796,4690186
24,814,39432462
24,814,829595
24,814,30157239
24,814,34725609
24,814,10372264
24,814,46971165
24,814,23084274
24,814,28023234
24,814,35022232
24,814,43640662
24,814,27021137
24,814,14402889
24,814,14527499
24,814,21206310
24,814,678026
24,815,2642746
24,816,19520233
24,816,24448673
24,816,20232771
24,816,4945663
24,816,6003193
24,816,23109797
24,816,13543058
24,816,13171042
24,816,5378127
24,816,20619469
24,816,945786
24,816,4647496
24,817,14246030
24,817,9510729
24,818,16642088
24,798,11395124
24,798,13689734
24,798,22328584
24,798,11389085
24,798,19104749
24,798,1728791
24,798,16738470
24,818,7027072
24,818,11467542
24,818,3446148
24,818,7218235
24,818,3189959
24,820,1844571
24,821,44250568
24,821,13808010
24,821,23312670
24,821,45240826
24,821,47587676
24,821,24104547
24,821,24860625
24,821,33598025
24,821,36048745
24,821,37198427
24,821,26853421
24,821,11968541
24,821,40216104
24,821,5537332
24,821,18894588
24,821,38679821
24,821,30593410
24,821,42885742
24,821,15335173
24,821,206528
24,821,7169068
24,823,3513249
24,823,10147783
24,823,4573204
24,823,5880912
24,823,7831782
24,825,26710941
24,825,25691066
24,825,20639319
24,825,22715880
24,798,11589256
24,798,19597353
24,798,27524305
24,798,27469088
24,798,28789018
24,798,27226827
24,800,10565898
24,825,3421558
24,825,2454343
24,825,2895531
24,825,7876921
24,825,7422236
24,825,18042348
24,825,23388025
24,829,42998497
24,829,41400754
24,829,43442904
24,829,28030457
24,829,30718567
24,829,34366162
24,829,37654702
24,829,36310746
24,829,7066349
24,829,27481883
24,829,19305802
24,829,3162806
24,829,13760566
24,829,15025946
24,829,41858908
24,829,16983155
24,829,22673485
24,829,26631075
24,829,5210545
24,829,7353775
24,829,27593294
24,829,31531514
24,829,36936244
24,829,6083748
24,829,23605211
24,829,40855889
24,829,31001129
24,829,21129308
24,829,1456880
24,829,5579640
24,829,11679080
24,829,3046984
24,830,8808785
24,830,30934785
24,830,43212975
24,830,45936502
24,830,47664291
24,830,33967228
24,830,2749620
24,830,9917700
24,830,11108050
24,830,7320428
24,830,35654772
24,830,40047209
24,830,42027379
24,830,42697949
24,830,7370596
24,830,17251082
24,830,11696477
24,830,37212487
24,800,6672057
24,800,3425523
24,800,3092354
24,800,1504609
24,800,6824332
24,800,7742021
24,800,13479896
24,800,10652674
24,800,7426225
24,834,2081108
24,834,6979507
24,834,8566470
24,835,778935
24,835,4438808
24,835,1910589
24,837,3286528
24,837,4356382
24,837,7119995
24,838,9250141
24,838,3752374
24,838,11692672
24,838,927409
24,838,6309690
24,838,4308606
24,838,12268846
24,838,13319707
24,838,4335105
24,838,10420515
24,849,1392482
24,850,8969468
24,850,12585698
24,850,11969831
24,850,8393236
24,850,12808186
24,850,16023760
24,850,16283190
24,850,17251370
24,850,4550945
24,850,7524955
24,850,2029117
24,851,61192445
24,851,16551781
24,851,37420840
24,851,38095030
24,851,32870987
24,851,17415942
24,851,44802782
24,851,45375677
24,851,49567067
24,851,25444259
24,851,43954918
24,851,346714
24,851,8139014
24,851,48490101
24,851,28676238
24,851,25661683
24,851,33555545
24,802,11759850
24,802,559506
24,802,8892546
24,802,6575608
24,802,10147022
24,802,1178297
24,802,4466187
24,851,18034504
24,851,22721414
24,851,36865513
24,851,59196038
24,851,34190348
24,851,5545999
24,851,63967792
24,851,53308269
24,851,15719657
24,851,40031484
24,851,15763435
24,851,30336001
24,851,36843291
24,854,4409265
24,854,8008186
24,854,4212372
24,855,7778824
24,855,19041684
24,855,24315854
24,855,28764252
24,855,42846122
24,855,24017582
24,855,35454420
24,855,36563043
24,855,1438690
24,855,27998425
24,855,41703370
24,855,25683202
24,855,26935342
24,855,40072732
24,855,31341873
24,855,14829839
24,855,38686746
24,855,19764087
24,855,21142517
24,855,33004623
24,855,44789637
24,805,2572627
24,805,5566129
24,805,3025575
24,805,9419272
24,855,1598262
24,855,9383201
24,855,12667361
24,855,1464897
24,855,34157175
24,857,3243168
24,858,3658512
24,858,12485762
24,858,52111712
24,858,43700344
24,858,45320534
24,858,26569423
24,858,52714774
24,858,1703159
24,858,9315176
24,858,13003985
24,858,15782115
24,858,15113501
24,858,35542093
24,858,49951279
24,858,46197742
24,858,50711982
24,858,41752809
24,858,48982657
24,858,37827307
24,858,37933157
24,858,8388197
24,858,27747919
24,858,50607451
24,858,32665980
24,858,23086985
24,858,1805300
24,858,3538200
24,858,5567130
24,858,2139118
24,858,8708168
24,858,9299628
24,858,36964615
24,858,50248208
24,858,56420678
24,859,24524461
24,859,3169886
24,859,12736886
24,806,41239709
24,806,16553336
24,859,38797684
24,859,17335118
24,859,18006478
24,859,19906848
24,859,20579738
24,859,36585248
24,859,17087177
24,859,23166477
24,859,24352127
24,859,25324507
24,859,3272800
24,859,12697558
24,859,31998323
24,864,4622538
24,864,3725262
24,864,5155320
24,866,15501554
24,866,12625272
24,866,13539922
24,866,37874597
24,866,41331397
24,866,7899101
24,866,10157871
24,866,31857888
24,866,38098458
24,866,38826988
24,866,29515647
24,866,30902397
24,866,7529916
24,866,34614341
24,866,262512
24,866,52433115
24,866,44045066
24,866,14527667
24,1126,212627
24,1128,215791
24,1128,907853
24,1129,1751508
24,1130,313595
24,1130,49588
24,1132,144563
24,1133,154354
24,1236,10435249
24,1236,6585414
24,1236,2957675
24,1236,5708227
24,1236,4755671
24,1236,5105911
24,1236,8702911
24,1236,14461223
24,1236,11297416
24,1236,7146009
24,1236,2071612
24,1236,8443692
24,1238,6738054
24,1238,3414162
24,1238,278503
24,1238,8881666
24,1238,3684020
24,1238,7065460
24,1238,1041639
24,1238,1448639
24,1238,1753848
24,1238,1318446
24,1239,713072
24,1239,1494632
24,1239,1055678
24,1242,602373
24,1243,1685487
24,1243,2100329
24,1244,2929417
24,1244,4433213
24,1245,6231300
24,1245,1820654
24,1245,14060658
24,1245,12659755
24,1245,8027926
24,1245,7074301
24,1245,3948124
24,1245,3682512
24,1245,7464702
24,1246,14798900
24,1246,5753876
24,1247,1199769
24,1247,3140477
24,1248,16964861
24,1154,11265403
24,1154,694514
24,1156,5989629
24,1156,7314261
24,1156,6180942
24,1156,3818355
24,1248,1997581
24,1248,13980454
24,1248,4374629
24,1248,5049018
24,1248,8899158
24,1248,1421856
24,1248,10711916
24,1249,2665364
24,1250,8116646
24,1250,9309820
24,1252,5755076
24,1252,1183532
24,1252,1297092
24,1252,726388
24,1253,858509
24,1253,6703849
24,1253,1226775
24,1253,6816995
24,1253,5126736
24,1253,4810692
24,1254,64668
24,1254,1252244
24,1255,8562845
24,1255,5631007
24,1255,2923270
24,1255,5411499
24,1255,6486189
24,1257,11159968
